sistema,base_de_datos,esquema,tipo_objeto,nombre_objeto,destino_postgre,existe_en_informix,query
Licencias2,catastro_gdl,dbo,TABLA,convcta,padron_licencias,SI,'select cvecuenta from convcta' 'where recaud= :RECAUD and' 'urbrus = :URBRUS and' 'cuenta = :CUENTA' '') Left = 480 Top = 80 ParamData = < item DataType = ftString Name = 'RECAUD' ParamType = ptUnknown end item DataType = ftString Name = 'URBRUS' ParamType = ptUnknown end item DataType = ftString Name = 'CUENTA' ParamType = ptUnknown ...
Licencias2,catastro_gdl,dbo,TABLA,cp_correos,padron_licencias,SI,' from cp_correos where c_mnpio=39 order by colonia') Left = 16 Top = 16 object Query1colonia: TStringField FieldName = 'colonia' Origin = 'DBCATASTRO2.cp_correos.colonia' Size = 50 end object Query1d_codigopostal: TIntegerField FieldName = 'd_codigopostal' Origin = 'DBCATASTRO2.cp_correos.d_codigopostal' end object Query1d_tipo_asenta: TStringField FieldName = 'd_tipo_asenta' Origin = 'DBCATASTRO2.cp_correos....
Licencias2,catastro_gdl,dbo,TABLA,crucecalles,padron_licencias,SI,' left join crucecalles cr on cr.id_tramite = t.id_tramit' + 'e' ' left join c_calles c1 on c1.cvecalle = cr.cvecalle1' ' left join c_calles c2 on c2.cvecalle = cr.cvecalle2' ' left join c_giros g on g.id_giro=t.id_giro') Left = 24 Top = 200 end object tramitesDS: TDataSource DataSet = tramites OnDataChange = tramitesDSDataChange Left = 24 Top = 232 end object dependenciastbl: TTable D...
Licencias2,catastro_gdl,dbo,TABLA,cuentas_afectadas,padron_licencias,SI,'select * from cuentas_afectadas' 'where axofolio = :axofol and folio = :folio') Left = 337 Top = 472 ParamData = < item DataType = ftInteger Name = 'axofol' ParamType = ptUnknown end item DataType = ftInteger Name = 'folio' ParamType = ptUnknown end> object cuentas_afectadasQryaxofolio: TSmallintField FieldName = 'axofolio' Origin = 'cuentas_afectadas.axofolio' end ...
Licencias2,catastro_gdl,dbo,TABLA,dep_giro,padron_licencias,SI,AddRemoveRevision.sql.add('delete from dep_giro where '+ 'id_dependencia = '+revisionesQry.fieldbyname('id_dependencia').asstring+ ' and id_giro = '+giros.fieldbyname('id_giro').asstring)
Licencias2,catastro_gdl,dbo,TABLA,dep_giroVerif,padron_licencias,SI,"'select * from dep_giroVerif d,c_dependencias c where ' 'd.id_giro =:id_giro and' 'c.id_dependencia=d.id_dependencia') Left = 128 Top = 344 ParamData = < item DataType = ftInteger Name = 'id_giro' ParamType = ptUnknown Size = 4 end> object Dep_giroVerifid_dependencia: TIntegerField FieldName = 'id_dependencia' Origin = 'DBCATASTRO2.dep_giroverif.id_dependencia' end object Dep_giroVerifi..."
Licencias2,catastro_gdl,dbo,TABLA,deptos,padron_licencias,SI,'inner join deptos p on p.cvedependencia=d.id_dependencia and p.c' + 'vedepto=:cvedepto' 'where d.licencias=1') Left = 72 Top = 328 ParamData = < item DataType = ftInteger Name = 'cvedepto' ParamType = ptInput end> object dependenciasid_dependencia: TIntegerField FieldName = 'id_dependencia' Origin = 'DBCATASTRO2.c_dependencias.id_dependencia' end object dependenciasdescripcion: TStringField ...
Licencias2,catastro_gdl,dbo,TABLA,descmultalic,padron_licencias,SI,"'select porcentaje from descmultalic where id_licanun =:id_anunci' + 'o and tipo=""A"" and vigencia=""V""') Left = 296 Top = 475 ParamData = < item DataType = ftInteger Name = 'id_anuncio' ParamType = ptInput end> object Descmultalicporcentaje: TSmallintField FieldName = 'porcentaje' Origin = 'DBCATASTRO2.descmultalic.porcentaje' end end object DSDescmultalic: TDataSource DataSet = Descmultalic ..."
Licencias2,catastro_gdl,dbo,TABLA,detsal_lic,padron_licencias,SI,'from detsal_lic' 'where id_anuncio = :id_anuncio' 'and cvepago = 0' '') Left = 80 Top = 312 ParamData = < item DataType = ftInteger Name = 'id_anuncio' ParamType = ptUnknown end> end object calcSdosLic: TStoredProc DatabaseName = 'DBCatastro2' StoredProcName = 'calc_sdosl' Left = 128 Top = 312 ParamData = < item DataType = ftInteger Name = 'id_licencia' ...
Licencias2,catastro_gdl,dbo,TABLA,detsaldos,padron_licencias,SI,'FROM detsaldos' 'where cvecuenta= :cvecuenta') Left = 253 Top = 234 ParamData = < item DataType = ftInteger Name = 'cvecuenta' ParamType = ptUnknown end> object QuerySaldossum: TCurrencyField FieldName = '(sum)' Origin = 'sct137.saldos' end object QuerySaldossum_imprec: TCurrencyField FieldName = 'sum_imprec' Origin = 'sct137.imprec' end object QuerySaldossum_impvir: TCurrencyF...
Licencias2,catastro_gdl,dbo,TABLA,digital_docs,padron_licencias,SI,'select * from digital_docs' 'where id_tramite = :id_tramite') Left = 168 Top = 328 ParamData = < item DataType = ftUnknown Name = 'id_tramite' ParamType = ptUnknown end> end object Dsrctramites_grupos: TDataSource DataSet = tramites_grupos Left = 328 Top = 230 end object tramites_grupos: TQuery DatabaseName = 'DBCatastro2' SQL.Strings = ( 'select * from tramites_grupos order by descripc...
Licencias2,catastro_gdl,dbo,TABLA,escrituras_400,padron_licencias,SI,'select * from escrituras_400' 'where recaud=:recaud and cuenta=:cuenta') Left = 481 Top = 190 ParamData = < item DataType = ftSmallint Name = 'recaud' ParamType = ptUnknown end item DataType = ftInteger Name = 'cuenta' ParamType = ptUnknown end> object escritQryescritura: TIntegerField FieldName = 'escritura' Origin = 'escrituras_400.escritura' end object escri...
Licencias2,catastro_gdl,dbo,TABLA,giro_req,padron_licencias,SI,"'select * from giro_req r,c_girosreq c where id_giro=:id_giro' 'and c.req=r.req' 'order by c.req') Left = 16 Top = 240 ParamData = < item DataType = ftInteger Name = 'id_giro' ParamType = ptInput Size = 4 end> object reqid_giro: TIntegerField FieldName = 'id_giro' Origin = 'DBCATASTRO2.giro_req.id_giro' end object reqreq: TIntegerField FieldName = 'req' Origin = 'DBCATASTR..."
Licencias2,catastro_gdl,dbo,TABLA,h_anuncios,padron_licencias,SI,"'from h_anuncios h,outer licencias l' 'where h.id_anuncio = :id_anuncio' 'and l.id_licencia = h.id_licencia' 'order by asiento desc') Left = 88 Top = 112 ParamData = < item DataType = ftInteger Name = 'id_anuncio' ParamType = ptUnknown Size = 4 end> end object h_anunciosDS: TDataSource DataSet = h_anuncios OnDataChange = h_anunciosDSDataChange Left = 88 Top = 144 end object de..."
Licencias2,catastro_gdl,dbo,TABLA,h_bloqueo_dom,padron_licencias,SI,CueriDombloq:=' Insert into h_bloqueo_dom '
Licencias2,catastro_gdl,dbo,TABLA,h_catastro,padron_licencias,SI,"'FROM h_catastro h_catastro' 'where cvecuenta= :cvecuenta' 'order by feccap desc,axocomp desc,asiento desc,nocomp desc') Left = 92 Top = 234 ParamData = < item DataType = ftInteger Name = 'cvecuenta' ParamType = ptUnknown end> object h_catastroQrycvecuenta: TIntegerField FieldName = 'cvecuenta' Origin = 'h_catastro.cvecuenta' end object h_catastroQrycvemov: TIntegerField FieldName = 'cvem..."
Licencias2,catastro_gdl,dbo,TABLA,h_licencias,padron_licencias,SI,"'""""))||"" ""||trim(propietario)) as propietarionvo from h_licencias' + ' ' 'where id_licencia = :id_licencia' 'order by asiento desc') Left = 268 Top = 114 ParamData = < item DataType = ftInteger Name = 'id_licencia' ParamType = ptInput Size = 4 end> object h_licenciasid_licencia: TIntegerField FieldName = 'id_licencia' Origin = 'DBCATASTRO2.h_licencias.id_licencia' end object h_..."
Licencias2,catastro_gdl,dbo,TABLA,h_tramites,padron_licencias,SI,"'insert into h_tramites ' 'select * from tramites' 'where id_tramite = :id_tramite') Left = 208 Top = 451 ParamData = < item DataType = ftUnknown Name = 'id_tramite' ParamType = ptUnknown end> end object QryUpdCruces: TQuery DatabaseName = 'DBCatastro2' Left = 552 Top = 199 end object QryCruce2: TQuery DatabaseName = 'DBCatastro2' SQL.Strings = ( 'select cvecalle,calle from c_call..."
Licencias2,catastro_gdl,dbo,TABLA,historico,padron_licencias,SI,"'select h.*,c.movimiento from historico h, outer cmm_400 c' 'where h.recaud=:recaud and h.ur=:case and h.cuenta=:cuenta' ' and c.recaud=h.recaud and c.mpio=h.mpio and c.urbrus=h.ur ' ' and c.cuenta=h.cuenta and h.acomp=((c.axocomp*1000000)+c.nocom' + 'p)') Left = 401 Top = 220 ParamData = < item DataType = ftSmallint Name = 'recaud' ParamType = ptUnknown end item DataType = ftInte..."
Licencias2,catastro_gdl,dbo,TABLA,hologramas,padron_licencias,SI,"'from hologramas h, c_contribholog c' 'where c.idcontrib = h.idcontrib' 'order by h.folio') Left = 48 Top = 168 end object hologramasDS: TDataSource AutoEdit = False DataSet = hologramas Left = 48 Top = 200 end object holograma: TTable DatabaseName = 'DBCatastro2' IndexFieldNames = 'folio' MasterFields = 'folio' MasterSource = hologramasDS TableName = 'hologramas' Left = 81 Top = 168 end object ho..."
Licencias2,catastro_gdl,dbo,TABLA,inconfdoctos,padron_licencias,SI,'select * from inconfdoctos' 'where axofolio = :axofol and folio = :folio') Left = 653 Top = 8 ParamData = < item DataType = ftSmallint Name = 'axofol' ParamType = ptUnknown end item DataType = ftInteger Name = 'folio' ParamType = ptUnknown end> object inconfdoctosQryaxofolio: TSmallintField FieldName = 'axofolio' Origin = 'inconfdoctos.axofolio' end object inco...
Licencias2,catastro_gdl,dbo,TABLA,inconformidades,padron_licencias,SI,'select * from inconformidades ' 'where axofol = :axofol and folio = :folio') Left = 653 Top = 464 ParamData = < item DataType = ftInteger Name = 'axofol' ParamType = ptUnknown end item DataType = ftInteger Name = 'folio' ParamType = ptUnknown end> object inconformidadesQryaxofol: TSmallintField FieldName = 'axofol' Origin = 'inconformidades.axofol' end object ...
Licencias2,catastro_gdl,dbo,TABLA,lic_400,padron_licencias,SI,'select * from lic_400' 'where numlic = :licencia') Left = 208 Top = 429 ParamData = < item DataType = ftInteger Name = 'licencia' ParamType = ptUnknown end> end object lic400DS: TDataSource DataSet = lic400 Left = 240 Top = 429 end object pagoLic400: TQuery DatabaseName = 'DBCatastro2' DataSource = lic400DS SQL.Strings = ( 'select * from pago_lic_400' 'where numlic = :numlic...
Licencias2,catastro_gdl,dbo,TABLA,lic_autoev,padron_licencias,SI,"'from lic_autoev a, tramites t where a.id_tramite = :id_tramite' 'and t.id_tramite = a.id_tramite') Left = 112 Top = 216 ParamData = < item DataType = ftInteger Name = 'id_tramite' ParamType = ptInput end> object VerTramiteid_tramite: TIntegerField FieldName = 'id_tramite' Origin = 'DBCATASTRO2.lic_autoev.id_tramite' end object VerTramiteid_licencia: TIntegerField FieldName = 'id_licencia' ..."
Licencias2,catastro_gdl,dbo,TABLA,lic_autpago,padron_licencias,SI,'select * from lic_autpago where licencia = :licencia') Left = 368 Top = 416 ParamData = < item DataType = ftInteger Name = 'licencia' ParamType = ptUnknown Size = 4 end> object lic_autpagoid: TIntegerField FieldName = 'id' Origin = 'DBCATASTRO2.lic_autpago.id' end object lic_autpagolicencia: TIntegerField FieldName = 'licencia' Origin = 'DBCATASTRO2.lic_autpago.licencia' end ...
Licencias2,catastro_gdl,dbo,TABLA,lic_cancel,padron_licencias,SI,'select * from lic_cancel where rec = :rec and axo= :axo and lice' + 'ncia = :licencia') Left = 344 Top = 320 ParamData = < item DataType = ftInteger Name = 'rec' ParamType = ptUnknown end item DataType = ftInteger Name = 'axo' ParamType = ptUnknown end item DataType = ftInteger Name = 'licencia' ParamType = ptUnknown end> object VerifFoliorec...
Licencias2,catastro_gdl,dbo,TABLA,lic_detgrupo,padron_licencias,SI,cueri := cueri + ' and licencia in (select d.licencia from lic_grupos g inner join lic_detgrupo d on d.lic_grupos_id=g.id and g.id='+GruposLicid.AsString+') '
Licencias2,catastro_gdl,dbo,TABLA,lic_grupos,padron_licencias,SI,'select * from lic_grupos order by descripcion') Left = 624 Top = 152 object GruposLicid: TIntegerField FieldName = 'id' Origin = 'DBCATASTRO2.lic_grupos.id' end object GruposLicdescripcion: TStringField FieldName = 'descripcion' Origin = 'DBCATASTRO2.lic_grupos.descripcion' Size = 255 end end object lic_pagoparcial: TQuery OnCalcFields = lic_pagoparcialCalcFields DatabaseName = 'DBCatastro2' DataSource = li...
Licencias2,catastro_gdl,dbo,TABLA,lic_micro_costo_solic,padron_licencias,SI,'FROM lic_micro_costo_solic' 'WHERE axo = :axo') Left = 1183 Top = 264 ParamData = < item DataType = ftInteger Name = 'axo' ParamType = ptInput end> object lic_micro_costo_solic_qryaxo: TSmallintField FieldName = 'axo' Origin = 'DBCATASTRO2.lic_micro_costo_solic.axo' end object lic_micro_costo_solic_qrycosto: TCurrencyField FieldName = 'costo' Origin = 'DBCATASTRO2.lic_micro_costo_solic.c...
Licencias2,catastro_gdl,dbo,TABLA,lic_microgeneradores,padron_licencias,SI,'SELECT * FROM lic_microgeneradores WHERE id_licencia = :id_licen' + 'cia AND axo = :axo') Left = 1032 Top = 415 ParamData = < item DataType = ftInteger Name = 'id_licencia' ParamType = ptInput end item DataType = ftInteger Name = 'axo' ParamType = ptInput end> object lic_microgeneradores_qryid_licencia: TIntegerField FieldName = 'id_licencia' Origin = 'DBCATASTRO2.lic_...
Licencias2,catastro_gdl,dbo,TABLA,lic_microgeneradores_costos,padron_licencias,SI,'FROM lic_microgeneradores_costos' 'WHERE axo = :axo') Left = 1032 Top = 264 ParamData = < item DataType = ftInteger Name = 'axo' ParamType = ptInput end> object lic_microgeneradores_costos_qryid: TIntegerField FieldName = 'id' Origin = 'DBCATASTRO2.lic_microgeneradores_costos.id' end object lic_microgeneradores_costos_qryaxo: TIntegerField FieldName = 'axo' Origin = 'DBCATASTRO2.lic_micr...
Licencias2,catastro_gdl,dbo,TABLA,lic_microgeneradores_cvecat,padron_licencias,SI,'SELECT * FROM lic_microgeneradores_cvecat WHERE clave_catastral ' + '= :clave_catastral') Left = 1032 Top = 312 ParamData = < item DataType = ftString Name = 'clave_catastral' ParamType = ptInput end> object lic_microgeneradores_cvecat_qryid: TIntegerField FieldName = 'id' Origin = 'DBCATASTRO2.lic_microgeneradores_cvecat.id' end object lic_microgeneradores_cvecat_qryclave_catastral: TStringField ...
Licencias2,catastro_gdl,dbo,TABLA,lic_microgeneradores_folios,padron_licencias,SI,'SELECT * FROM lic_microgeneradores_folios WHERE axo = :axo') Left = 1152 Top = 216 ParamData = < item DataType = ftInteger Name = 'axo' ParamType = ptInput end> object lic_micro_folios_qryfolio: TIntegerField FieldName = 'folio' Origin = 'DBCATASTRO2.lic_microgeneradores_folios.folio' end object lic_micro_folios_qryaxo: TIntegerField FieldName = 'axo' Origin = 'DBCATASTRO2.lic_microgeneradores_...
Licencias2,catastro_gdl,dbo,TABLA,lic_microgeneradores_tramites,padron_licencias,SI,'SELECT * FROM lic_microgeneradores_tramites WHERE id_tramite = :' + 'id_tramite AND vigente = '#39'V'#39) Left = 1032 Top = 520 ParamData = < item DataType = ftInteger Name = 'id_tramite' ParamType = ptInput end> object lic_microgeneradores_tramites_qryid_tramite: TIntegerField FieldName = 'id_tramite' Origin = 'DBCATASTRO2.lic_microgeneradores_tramites.id_tramite' end object lic_microgeneradores_tr...
Licencias2,catastro_gdl,dbo,TABLA,lic_nopagsol,padron_licencias,SI,'select * from lic_nopagsol' 'where id_tramite = :id_tramite') Left = 548 Top = 77 ParamData = < item DataType = ftInteger Name = 'id_tramite' ParamType = ptUnknown Size = 4 end> object NoPagsolid_tramite: TIntegerField FieldName = 'id_tramite' Origin = 'DBCATASTRO2.lic_nopagsol.id_tramite' end object NoPagsolfeccap_hora: TDateTimeField FieldName = 'feccap_hora' Origin = 'DBCATAS...
Licencias2,catastro_gdl,dbo,TABLA,lic_pagoparcial,padron_licencias,SI,' from lic_pagoparcial where licencia =:licencia' '') Left = 392 Top = 443 ParamData = < item DataType = ftInteger Name = 'licencia' ParamType = ptUnknown Size = 4 end> object lic_pagoparcialid: TIntegerField FieldName = 'id' Origin = 'DBCATASTRO2.lic_pagoparcial.id' end object lic_pagoparciallicencia: TIntegerField FieldName = 'licencia' Origin = 'DBCATASTRO2.lic_pagoparcial.lic...
Licencias2,catastro_gdl,dbo,TABLA,lic_permisos,padron_licencias,SI,'SELECT * FROM lic_permisos WHERE usuario = :usuario AND giro_a =' + ' :giro AND id_permiso_catalogo = :id_permiso_catalogo') Left = 112 Top = 176 ParamData = < item DataType = ftString Name = 'usuario' ParamType = ptUnknown end item DataType = ftString Name = 'giro' ParamType = ptUnknown end item DataType = ftInteger Name = 'id_permiso_catalogo' ParamTyp...
Licencias2,catastro_gdl,dbo,TABLA,lic_tramitebaja,padron_licencias,SI,"'select axo,(nvl(max(folio),0)+1) folio from lic_tramitebaja wher' + 'e axo= :axo' 'group by axo') Left = 216 Top = 396 ParamData = < item DataType = ftInteger Name = 'axo' ParamType = ptUnknown end> object UltFolioaxo: TIntegerField FieldName = 'axo' end object UltFoliofolio: TFloatField FieldName = 'folio' end end object DsrcUltFolios: TDataSource DataSet = UltFolio Left..."
Licencias2,catastro_gdl,dbo,TABLA,lic_ubic,padron_licencias,SI,lic_ubic.SQL.Add('select * from lic_ubic ')
Licencias2,catastro_gdl,dbo,TABLA,lic_ubicses,padron_licencias,SI,lic_ubicses.SQL.Add('select * from lic_ubicses where id_tramite = '+tramites.fieldbyname('id_tramite').AsString)
Licencias2,catastro_gdl,dbo,TABLA,licencias,padron_licencias,SI,' from licencias where id_licencia = :id_licencia') Left = 176 Top = 320 ParamData = < item DataType = ftInteger Name = 'id_licencia' ParamType = ptUnknown end> end object licenciaDs: TDataSource DataSet = licencia Left = 184 Top = 352 end end
Licencias2,catastro_gdl,dbo,TABLA,licencias_zona,padron_licencias,SI,' from licencias_zona l' 'left join c_zonas z on z.cvezona=l.zona' 'left join c_subzonas s on s.cvezona=l.zona and s.cvesubzona=l.su' + 'bzona' 'left join c_recaud r on r.recaud=l.recaud' ' where l.licencia = :licencia') Left = 544 Top = 264 ParamData = < item DataType = ftInteger Name = 'licencia' ParamType = ptInput end> object licencias_zonalicencia: TIntegerField FieldName = ...
Licencias2,catastro_gdl,dbo,TABLA,liga_req,padron_licencias,SI,'select * from liga_req' 'where' 'id_giro =:ID_GIRO' 'order by id_requisito desc') Left = 216 Top = 64 ParamData = < item DataType = ftInteger Name = 'id_giro' ParamType = ptUnknown Size = 4 end> object Query2id_giro: TIntegerField FieldName = 'id_giro' Origin = 'liga_req.id_giro' end object Query2id_requisito: TIntegerField FieldName = 'id_requisito' Origin = 'liga...
Licencias2,catastro_gdl,dbo,TABLA,multas,padron_licencias,SI,"sql:=sql+',(Select count(*) from multas where num_licencia = l.licencia and'"
Licencias2,catastro_gdl,dbo,TABLA,no_laborales,padron_licencias,SI,'select count(*) from no_laborales' 'where fecha between :fini and :ffin') Left = 88 Top = 192 ParamData = < item DataType = ftDate Name = 'fini' ParamType = ptInput end item DataType = ftDate Name = 'ffin' ParamType = ptInput end> end object DataSource5: TDataSource Left = 120 Top = 192 end object difdesctosQry: TQuery DatabaseName = 'DBCatastro2' DataSource...
Licencias2,catastro_gdl,dbo,TABLA,no_laboralesLic,padron_licencias,SI,"busfech.sql.add('select * from no_laboralesLic where fecha = ""'+fecha+'""')"
Licencias2,catastro_gdl,dbo,TABLA,notario,padron_licencias,SI,'delete from notario' 'where' ' notaria = :OLD_notaria') Left = 580 Top = 165 end object StoredProc1: TStoredProc DatabaseName = 'DBCatastro2' StoredProcName = 'updvaloradeudo' Left = 422 Top = 523 ParamData = < item DataType = ftInteger Name = '1' ParamType = ptInput end item DataType = ftUnknown Name = '2' ParamType = ptInput end item Data...
Licencias2,catastro_gdl,dbo,TABLA,observ_400,padron_licencias,SI,'Select * from observ_400' 'where recaud=:recaud and urbrus=:urbrus and cuenta=:cuenta') Left = 224 Top = 121 ParamData = < item DataType = ftSmallint Name = 'recaud' ParamType = ptInput end item DataType = ftString Name = 'urbrus' ParamType = ptInput end item DataType = ftInteger Name = 'cuenta' ParamType = ptInput end> object obs400Qryrecaud: ...
Licencias2,catastro_gdl,dbo,TABLA,pago_anun_400,padron_licencias,SI,"'select * from pago_anun_400 where' 'numanu=:anuncio' 'order by axopag desc') Left = 456 Top = 200 ParamData = < item DataType = ftInteger Name = 'anuncio' ParamType = ptUnknown Size = 4 end> end object licencia: TQuery DatabaseName = 'DBCatastro2' SQL.Strings = ( 'select *,trim(trim(nvl(primer_ap,""""))||"" ""||trim(nvl(segundo_ap,' + '""""))||"" ""||trim(propietario)) as propieta..."
Licencias2,catastro_gdl,dbo,TABLA,pago_lic_400,padron_licencias,SI,'select * from pago_lic_400 where' 'numlic=:licencia' 'order by axopag desc') Left = 56 Top = 128 ParamData = < item DataType = ftUnknown Name = 'licencia' ParamType = ptUnknown end> end object DataSource2: TDataSource DataSet = pagos400 Left = 56 Top = 160 end object CertificacionesDs: TDataSource DataSet = certificaciones OnDataChange = CertificacionesDsDataChange Left = 200 ...
Licencias2,catastro_gdl,dbo,TABLA,pagos,padron_licencias,SI,'FROM pagos pagos' 'WHERE cvecuenta=:cvecuenta') Left = 164 Top = 234 ParamData = < item DataType = ftInteger Name = 'cvecuenta' ParamType = ptUnknown end> object pagosQrycvepago: TIntegerField FieldName = 'cvepago' Origin = 'pagos.cvepago' end object pagosQrycvecuenta: TIntegerField FieldName = 'cvecuenta' Origin = 'pagos.cvecuenta' end object pagosQryrecaud: TSmallintField ...
Licencias2,catastro_gdl,dbo,TABLA,regprop,padron_licencias,SI,"' from regprop a, contrib b, convcta c,ubicacion d,catastro g, outer c_calidpro h'+ ' where '+ 'g.cvecuenta in ('+lista+') and '+ 'a.cvecuenta = g.cvecuenta and '+ 'a.cveregprop = g.cveregprop and '+ 'a.encabeza = '+'""S""'+' and '+ 'c.cvecuenta = g.cvecuenta and '+ 'b.cvecont = a.cvecont and '+ 'd.cveubic = g.cveubic and '+ 'h.cvereg = a.cvereg ')"
Licencias2,catastro_gdl,dbo,TABLA,rel_giro,padron_licencias,SI,//'(select id_licencia from rel_giro where id_giro_n ='+TipoLicencia.fieldbyname('id_giro').AsString+') '+ //'or id_giro = '+TipoLicencia.fieldbyname('id_giro').AsString+')'
Licencias2,catastro_gdl,dbo,TABLA,reqlicencias,padron_licencias,SI,"sql:=sql+',(select count(*) FROM reqlicencias'"
Licencias2,catastro_gdl,dbo,TABLA,reqpredial,padron_licencias,SI,'FROM reqpredial reqpredial' 'Where cvecuenta=:cvecuenta') Left = 498 Top = 234 ParamData = < item DataType = ftInteger Name = 'cvecuenta' ParamType = ptUnknown end> object reqpredialQrycvereq: TIntegerField FieldName = 'cvereq' Origin = 'reqpredial.cvereq' end object reqpredialQrycveejecut: TSmallintField FieldName = 'cveejecut' Origin = 'reqpredial.cveejecut' end object reqpre...
Licencias2,catastro_gdl,dbo,TABLA,responsivas,padron_licencias,SI,"'select * from responsivas' 'where tipo = '#39'R'#39 'order by axo desc,folio desc') Left = 24 Top = 248 object responsivasaxo: TIntegerField FieldName = 'axo' Origin = 'responsivas.axo' end object responsivasfolio: TIntegerField FieldName = 'folio' Origin = 'responsivas.folio' end object responsivasid_licencia: TIntegerField FieldName = 'id_licencia' Origin = 'responsivas.id_licencia' end obj..."
Licencias2,catastro_gdl,dbo,TABLA,revisiones,padron_licencias,SI,' inner join revisiones r on r.id_tramite = t.id_tramite' ' left join licencias l on l.id_licencia = t.id_licencia ' ' left join anuncios a on a.id_anuncio = t.id_anuncio' ' left join crucecalles cr on cr.id_tramite = t.id_tramit' + 'e' ' left join c_calles c1 on c1.cvecalle = cr.cvecalle1' ' left join c_calles c2 on c2.cvecalle = cr.cvecalle2' ' left join c_giros g on g.id_gir...
Licencias2,catastro_gdl,dbo,TABLA,saldos,padron_licencias,SI,'FROM saldos saldos' 'where cvecuenta= :cvecuenta') Left = 21 Top = 352 ParamData = < item DataType = ftInteger Name = 'cvecuenta' ParamType = ptUnknown end> object saldosQrycvecuenta: TIntegerField FieldName = 'cvecuenta' Origin = 'saldos.cvecuenta' end object saldosQryimpuesto: TCurrencyField DisplayLabel = 'Impuesto' FieldName = 'impuesto' Origin = 'saldos.impuesto' end ...
Licencias2,catastro_gdl,dbo,TABLA,saldos_lic,padron_licencias,SI,'select * from saldos_lic' 'where id_licencia = :id_licencia ' 'or id_licencia = :licencia_ref' '') Left = 804 Top = 111 ParamData = < item DataType = ftInteger Name = 'id_licencia' ParamType = ptUnknown end item DataType = ftInteger Name = 'licencia_ref' ParamType = ptUnknown end> end object valoreslic: TQuery DatabaseName = 'DBCatastro2' ParamCheck = False ...
Licencias2,catastro_gdl,dbo,TABLA,seg_revision,padron_licencias,SI,'select * from seg_revision where id_revision= :id_revision') Left = 500 Top = 200 ParamData = < item DataType = ftInteger Name = 'id_revision' ParamType = ptUnknown Size = 4 end> object seg_revisioncancid_revision: TIntegerField FieldName = 'id_revision' Origin = 'DBCATASTRO2.seg_revision.id_revision' end object seg_revisioncancoficio: TStringField FieldName = 'oficio' Origin = 'DBCATA...
Licencias2,catastro_gdl,dbo,TABLA,seginconf,padron_licencias,SI,'select * from seginconf' 'where axofolio= :axofol and folio = :folio' 'order by fecha') Left = 653 Top = 352 ParamData = < item DataType = ftSmallint Name = 'axofol' ParamType = ptUnknown end item DataType = ftInteger Name = 'folio' ParamType = ptUnknown end> object seginconfQryaxofolio: TIntegerField FieldName = 'axofolio' Origin = 'seginconf.axofolio' end ...
Licencias2,catastro_gdl,dbo,TABLA,solic,padron_licencias,SI,'select * from solic' 'where axofol = :axofol and folio = :folio') Left = 653 Top = 234 ParamData = < item DataType = ftSmallint Name = 'axofol' ParamType = ptUnknown end item DataType = ftInteger Name = 'folio' ParamType = ptUnknown end> object solicQryaxofol: TSmallintField FieldName = 'axofol' Origin = 'solic.axofol' end object solicQryfolio: TIntegerField ...
Licencias2,catastro_gdl,dbo,TABLA,solicnooficial,padron_licencias,SI,'select * from solicnooficial' 'where axo = :axo and folio = :folio') Left = 192 Top = 40 ParamData = < item DataType = ftInteger Name = 'axo' ParamType = ptUnknown Size = 4 end item DataType = ftInteger Name = 'folio' ParamType = ptUnknown Size = 4 end> end object solicDS: TDataSource DataSet = solic Left = 192 Top = 72 end object solicnooficial...
Licencias2,catastro_gdl,dbo,TABLA,sysbacktram,padron_licencias,SI,'select * from sysbacktram' 'where username = :usuario' 'and date(time) between :fechaini and :fechafin') Left = 96 Top = 304 ParamData = < item DataType = ftFixedChar Name = 'usuario' ParamType = ptInput Size = 9 end item DataType = ftDate Name = 'fechaini' ParamType = ptInput end item DataType = ftDate Name = 'fechafin' ParamType = ptInput...
Licencias2,catastro_gdl,dbo,TABLA,tramitedocs,padron_licencias,SI,'select * from tramitedocs' 'where id_tramite =:id_tramite') Left = 493 Top = 53 ParamData = < item DataType = ftInteger Name = 'id_tramite' ParamType = ptUnknown end> object tramitedocsQryid_tramite: TIntegerField FieldName = 'id_tramite' Origin = 'tramitedocs.id_tramite' end object tramitedocsQryid_licencia: TIntegerField FieldName = 'id_licencia' Origin = 'tramitedocs.id_licencia' ...
Licencias2,catastro_gdl,dbo,TABLA,tramites,padron_licencias,SI,'inner join tramites t on t.id_tramite = v.id_tramite' 'where v.fecha between :fechaini and :fechafin') Left = 180 Top = 213 ParamData = < item DataType = ftInteger Name = 'id_dependencia' ParamType = ptInput end item DataType = ftDate Name = 'fechaini' ParamType = ptInput end item DataType = ftDate Name = 'fechafin' ParamType = ptInput end> obj...
Licencias2,catastro_gdl,dbo,TABLA,tramites_detgrupo,padron_licencias,SI,"'insert into tramites_detgrupo values (0, :tramites_grupos_id, :i' + 'd_tramite)') Left = 368 Top = 198 ParamData = < item DataType = ftInteger Name = 'tramites_grupos_id' ParamType = ptInput end item DataType = ftInteger Name = 'id_tramite' ParamType = ptInput end> end object qryAutoriza: TQuery DatabaseName = 'DBCatastro2' Left = 344 Top = 326 end object revis..."
